borrower_id,borrower_name,borrower_sector_code,borrower_sector_description,period,period_title,covenant_type,Actual,Headroom,Status,Threshold,fy_month,fy_year
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-01-01,M10-FY22,ICR,12.48468312,61.54062026,1.0,5.5,10,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-01-01,M10-FY23,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),2.201930962,-0.096548106,-1.0,2.2,10,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-01-01,M10-FY23,Capex (cumulative),935631.422,63.2184289,1.0,2200000.0,10,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-01-01,M10-FY23,ICR,11.97032553,59.45835027,1.0,5.5,10,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-01-01,M10-FY23,Minimum Cash Cover,1453859.0,89.19330554,1.0,275000.0,10,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-01-01,M10-FY23,Minimum Liquidity Cover,3653859.0,76.88432695,1.0,1100000.0,10,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-01-01,M10-FY24,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.507906756,34.60466218,1.0,2.2,10,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-01-01,M10-FY24,Capex (cumulative),1406143.567,39.69282167,1.0,2200000.0,10,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-01-01,M10-FY24,ICR,9.260782056,44.67074418,1.0,5.5,10,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-01-01,M10-FY24,Minimum Cash Cover,3361888.643,101.0020815,1.0,275000.0,10,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-01-01,M10-FY24,Minimum Liquidity Cover,5561888.643,88.24479996,1.0,1100000.0,10,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2025-01-01,M10-FY25,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.312518116,44.3740942,1.0,2.2,10,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2025-01-01,M10-FY25,Capex (cumulative),1568198.958,31.59005208,1.0,2200000.0,10,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2025-01-01,M10-FY25,ICR,10.83744025,54.17500938,1.0,5.5,10,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2025-01-01,M10-FY25,Minimum Cash Cover,6054416.107,105.003647,1.0,275000.0,10,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2025-01-01,M10-FY25,Minimum Liquidity Cover,8254416.107,95.34117999,1.0,1100000.0,10,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-02-01,M11-FY21,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),2.741552613,10.30717772,0.0,3.025,11,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-02-01,M11-FY21,Capex (cumulative),520451.8,83.97741,1.0,2200000.0,11,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-02-01,M11-FY21,DSCR,3.413761671,65.69403649,1.0,1.375,11,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-02-01,M11-FY21,ICR,11.73126255,58.42839829,1.0,5.5,11,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-02-01,M11-FY22,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.062242549,56.88787255,1.0,2.2,11,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-02-01,M11-FY22,Capex (cumulative),1605861.4,29.70693,1.0,2200000.0,11,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-02-01,M11-FY22,DSCR,3.084511851,60.96468831,1.0,1.375,11,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-02-01,M11-FY22,ICR,13.1807209,64.09962744,1.0,5.5,11,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-02-01,M11-FY23,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),2.003162698,9.841865093,0.0,2.2,11,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-02-01,M11-FY23,Capex (cumulative),1092658.446,55.3670777,1.0,2200000.0,11,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-02-01,M11-FY23,ICR,13.2857846,64.46260659,1.0,5.5,11,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-02-01,M11-FY23,Minimum Cash Cover,1241178.125,85.62799457,1.0,275000.0,11,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-02-01,M11-FY23,Minimum Liquidity Cover,3441178.125,74.83762374,1.0,1100000.0,11,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-02-01,M11-FY24,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.637717714,28.11411431,1.0,2.2,11,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-02-01,M11-FY24,Capex (cumulative),1550502.983,32.47485083,1.0,2200000.0,11,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-02-01,M11-FY24,ICR,7.902362378,33.44061547,1.0,5.5,11,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-02-01,M11-FY24,Minimum Cash Cover,3625209.077,101.6556537,1.0,275000.0,11,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-02-01,M11-FY24,Minimum Liquidity Cover,5825209.077,89.22821337,1.0,1100000.0,11,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2025-02-01,M11-FY25,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.273417279,46.32913607,1.0,2.2,11,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2025-02-01,M11-FY25,Capex (cumulative),1718946.167,24.05269167,1.0,2200000.0,11,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2025-02-01,M11-FY25,ICR,11.17942648,55.88273369,1.0,5.5,11,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2025-02-01,M11-FY25,Minimum Cash Cover,6359400.633,105.2432624,1.0,275000.0,11,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2025-02-01,M11-FY25,Minimum Liquidity Cover,8559400.633,95.86349615,1.0,1100000.0,11,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-03-01,M12-FY20,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),3.318736466,-0.624548859,-1.0,3.3,12,20
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-03-01,M12-FY20,Capex (cumulative),0.0,110.0,1.0,2200000.0,12,20
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-03-01,M12-FY20,DSCR,,,,1.375,12,20
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-03-01,M12-FY20,ICR,,,,5.5,12,20
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-03-01,M12-FY21,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),2.128751656,32.59084888,1.0,3.025,12,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-03-01,M12-FY21,Capex (cumulative),567853.0,81.60735,1.0,2200000.0,12,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-03-01,M12-FY21,DSCR,3.245551646,63.39775283,1.0,1.375,12,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-03-01,M12-FY21,ICR,9.469482133,46.11055055,1.0,5.5,12,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-03-01,M12-FY22,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.012881676,59.35591618,1.0,2.2,12,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-03-01,M12-FY22,Capex (cumulative),1706917.3,24.654135,1.0,2200000.0,12,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-03-01,M12-FY22,DSCR,3.245596155,63.39839193,1.0,1.375,12,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-03-01,M12-FY22,ICR,14.35042165,67.84096004,1.0,5.5,12,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-03-01,M12-FY23,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.752709559,22.36452203,1.0,2.2,12,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-03-01,M12-FY23,Capex (cumulative),1070232.262,56.4883869,1.0,2200000.0,12,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-03-01,M12-FY23,ICR,12.64493383,62.1547516,1.0,5.5,12,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-03-01,M12-FY23,Minimum Cash Cover,1024547.645,80.47477475,1.0,275000.0,12,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-03-01,M12-FY23,Minimum Liquidity Cover,3224547.645,72.47535676,1.0,1100000.0,12,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-03-01,M12-FY24,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.719022149,24.04889254,1.0,2.2,12,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-03-01,M12-FY24,Capex (cumulative),1694862.4,25.25688,1.0,2200000.0,12,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-03-01,M12-FY24,ICR,8.563078469,39.34783884,1.0,5.5,12,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-03-01,M12-FY24,Minimum Cash Cover,4162748.075,102.7331658,1.0,275000.0,12,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-03-01,M12-FY24,Minimum Liquidity Cover,6362748.075,90.98305974,1.0,1100000.0,12,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2025-03-01,M12-FY25,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.209743872,49.5128064,1.0,2.2,12,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2025-03-01,M12-FY25,Capex (cumulative),1869693.375,16.51533125,1.0,2200000.0,12,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2025-03-01,M12-FY25,ICR,11.77731845,58.63007209,1.0,5.5,12,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2025-03-01,M12-FY25,Minimum Cash Cover,6727809.522,105.5037372,1.0,275000.0,12,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2025-03-01,M12-FY25,Minimum Liquidity Cover,8927809.522,96.44684346,1.0,1100000.0,12,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-04-01,M1-FY21,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),-5.65854136,298.6180453,1.0,3.3,1,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-04-01,M1-FY21,Capex (cumulative),0.0,110.0,1.0,2200000.0,1,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-04-01,M1-FY21,DSCR,,,,1.375,1,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-04-01,M1-FY21,ICR,,,,5.5,1,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-04-01,M1-FY22,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.625575695,50.88815656,1.0,3.025,1,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-04-01,M1-FY22,Capex (cumulative),74578.9,106.271055,1.0,2200000.0,1,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-04-01,M1-FY22,DSCR,4.599673986,77.11723473,1.0,1.375,1,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-04-01,M1-FY22,ICR,11.71532711,58.35824949,1.0,5.5,1,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-04-01,M1-FY23,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),0.96798917,61.6005415,1.0,2.2,1,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-04-01,M1-FY23,Capex (cumulative),53601.9,107.319905,1.0,2200000.0,1,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-04-01,M1-FY23,DSCR,1.265610976,-9.507497065,-1.0,1.375,1,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-04-01,M1-FY23,ICR,14.12806088,67.17742123,1.0,5.5,1,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-04-01,M1-FY24(A),Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.754257081,22.28714596,1.0,2.2,1,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-04-01,M1-FY24(A),Capex (cumulative),38342.15,108.0828925,1.0,2200000.0,1,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-04-01,M1-FY24(A),ICR,12.55875954,61.82645243,1.0,5.5,1,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-04-01,M1-FY24(A),Minimum Cash Cover,782672.352,71.35036593,1.0,275000.0,1,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-04-01,M1-FY24(A),Minimum Liquidity Cover,2982672.352,69.4323527,1.0,1100000.0,1,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-04-01,M1-FY25,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.74761159,22.61942048,1.0,2.2,1,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-04-01,M1-FY25,Capex (cumulative),136050.75,103.1974625,1.0,2200000.0,1,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-04-01,M1-FY25,ICR,8.027265001,34.63186404,1.0,5.5,1,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-04-01,M1-FY25,Minimum Cash Cover,2477200.183,97.78863323,1.0,275000.0,1,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-04-01,M1-FY25,Minimum Liquidity Cover,4677200.183,84.12982227,1.0,1100000.0,1,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-05-01,M2-FY21,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),-13.27958538,552.6528459,1.0,3.3,2,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-05-01,M2-FY21,Capex (cumulative),0.0,110.0,1.0,2200000.0,2,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-05-01,M2-FY21,DSCR,,,,1.375,2,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-05-01,M2-FY21,ICR,,,,5.5,2,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-05-01,M2-FY22,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.568386613,52.96775951,1.0,3.025,2,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-05-01,M2-FY22,Capex (cumulative),206287.4,99.68563,1.0,2200000.0,2,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-05-01,M2-FY22,DSCR,4.419149473,75.77395698,1.0,1.375,2,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-05-01,M2-FY22,ICR,12.12046447,60.08442117,1.0,5.5,2,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-05-01,M2-FY23,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),0.971314558,61.43427209,1.0,2.2,2,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-05-01,M2-FY23,Capex (cumulative),376411.2,91.17944,1.0,2200000.0,2,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-05-01,M2-FY23,DSCR,1.241597057,-11.81890991,-1.0,1.375,2,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-05-01,M2-FY23,ICR,14.38561462,67.94409789,1.0,5.5,2,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-05-01,(B)M2-FY24,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.80906465,19.54676748,1.0,2.2,2,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-05-01,(B)M2-FY24,Capex (cumulative),169341.15,101.5329425,1.0,2200000.0,2,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-05-01,(B)M2-FY24,ICR,10.82923483,54.13271024,1.0,5.5,2,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-05-01,(B)M2-FY24,Minimum Cash Cover,1408066.175,88.5166347,1.0,275000.0,2,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-05-01,(B)M2-FY24,Minimum Liquidity Cover,3608066.175,76.46402972,1.0,1100000.0,2,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-05-01,M2-FY25,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.665775743,26.71121287,1.0,2.2,2,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-05-01,M2-FY25,Capex (cumulative),272101.5,96.394925,1.0,2200000.0,2,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-05-01,M2-FY25,ICR,8.400915277,37.98403745,1.0,5.5,2,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-05-01,M2-FY25,Minimum Cash Cover,3549237.52,101.4770427,1.0,275000.0,2,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-05-01,M2-FY25,Minimum Liquidity Cover,5749237.52,88.95373089,1.0,1100000.0,2,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-06-01,M3-FY21,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),29.19858917,-863.2863057,-1.0,3.3,3,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-06-01,M3-FY21,Capex (cumulative),0.0,110.0,1.0,2200000.0,3,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-06-01,M3-FY21,DSCR,1.269713499,-9.121360938,-1.0,1.375,3,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-06-01,M3-FY21,ICR,,,,5.5,3,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-06-01,M3-FY22,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.400422471,59.07554649,1.0,3.025,3,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-06-01,M3-FY22,Capex (cumulative),323251.5,93.837425,1.0,2200000.0,3,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-06-01,M3-FY22,DSCR,4.554623993,76.7919898,1.0,1.375,3,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-06-01,M3-FY22,ICR,10.50466368,52.40653308,1.0,5.5,3,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-06-01,M3-FY23,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),0.994325353,60.28373236,1.0,2.2,3,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-06-01,M3-FY23,Capex (cumulative),423739.8,88.81301,1.0,2200000.0,3,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-06-01,M3-FY23,DSCR,-0.269585106,-671.0473158,-1.0,1.375,3,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-06-01,M3-FY23,ICR,14.45695873,68.15164092,1.0,5.5,3,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-06-01,M3-FY24,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.771838783,21.40806085,1.0,2.2,3,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-06-01,M3-FY24,Capex (cumulative),343900.15,92.8049925,1.0,2200000.0,3,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-06-01,M3-FY24,ICR,11.49660365,57.3757626,1.0,5.5,3,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-06-01,M3-FY24,Minimum Cash Cover,1511763.457,89.99025585,1.0,275000.0,3,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-06-01,M3-FY24,Minimum Liquidity Cover,3711763.457,77.40093991,1.0,1100000.0,3,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-06-01,M3-FY25,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.648399996,27.5800002,1.0,2.2,3,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-06-01,M3-FY25,Capex (cumulative),456068.25,87.1965875,1.0,2200000.0,3,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-06-01,M3-FY25,ICR,8.526131009,39.04167208,1.0,5.5,3,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-06-01,M3-FY25,Minimum Cash Cover,3639506.949,101.6884346,1.0,275000.0,3,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-06-01,M3-FY25,Minimum Liquidity Cover,5839506.949,89.27907252,1.0,1100000.0,3,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-07-01,M4-FY21,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),5.565332392,-75.51107975,-1.0,3.3,4,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-07-01,M4-FY21,Capex (cumulative),0.0,110.0,1.0,2200000.0,4,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-07-01,M4-FY21,DSCR,3.379192299,65.24078341,1.0,1.375,4,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-07-01,M4-FY21,ICR,,,,5.5,4,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-07-01,M4-FY22,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.364800396,60.37089469,1.0,3.025,4,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-07-01,M4-FY22,Capex (cumulative),372752.6,91.36237,1.0,2200000.0,4,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-07-01,M4-FY22,DSCR,3.906045381,71.27797164,1.0,1.375,4,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-07-01,M4-FY22,ICR,10.09636502,50.07744385,1.0,5.5,4,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-07-01,M4-FY23,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),0.919544833,64.02275835,1.0,2.2,4,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-07-01,M4-FY23,Capex (cumulative),479974.0,86.0013,1.0,2200000.0,4,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-07-01,M4-FY23,ICR,14.58453427,68.51770179,1.0,5.5,4,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-07-01,M4-FY24,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.784237096,20.78814521,1.0,2.2,4,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-07-01,M4-FY24,Capex (cumulative),493250.8167,85.33745917,1.0,2200000.0,4,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-07-01,M4-FY24,ICR,10.24081571,50.92267483,1.0,5.5,4,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-07-01,M4-FY24,Minimum Cash Cover,1890253.803,93.99685801,1.0,275000.0,4,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-07-01,M4-FY24,Minimum Liquidity Cover,4090253.803,80.41748365,1.0,1100000.0,4,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-07-01,M4-FY25,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.605599519,29.72002407,1.0,2.2,4,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-07-01,M4-FY25,Capex (cumulative),612305.8333,79.38470833,1.0,2200000.0,4,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-07-01,M4-FY25,ICR,8.766815604,40.98976558,1.0,5.5,4,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-07-01,M4-FY25,Minimum Cash Cover,3439017.257,101.2038825,1.0,275000.0,4,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-07-01,M4-FY25,Minimum Liquidity Cover,5639017.257,88.5423604,1.0,1100000.0,4,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-08-01,M5-FY21,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),4.396015458,-36.53384859,-1.0,3.3,5,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-08-01,M5-FY21,Capex (cumulative),51381.0,107.43095,1.0,2200000.0,5,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-08-01,M5-FY21,DSCR,5.0697483,80.16617176,1.0,1.375,5,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-08-01,M5-FY21,ICR,,,,5.5,5,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-08-01,M5-FY22,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.36249322,60.45479198,1.0,3.025,5,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-08-01,M5-FY22,Capex (cumulative),411986.3,89.400685,1.0,2200000.0,5,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-08-01,M5-FY22,DSCR,3.43748855,65.99985344,1.0,1.375,5,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-08-01,M5-FY22,ICR,9.917847614,48.99886109,1.0,5.5,5,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-08-01,M5-FY23,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),0.888060472,65.59697642,1.0,2.2,5,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-08-01,M5-FY23,Capex (cumulative),528223.3,83.588835,1.0,2200000.0,5,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-08-01,M5-FY23,ICR,14.76152126,69.01506428,1.0,5.5,5,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-08-01,M5-FY24,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.787509769,20.62451157,1.0,2.2,5,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-08-01,M5-FY24,Capex (cumulative),642601.4833,77.86992583,1.0,2200000.0,5,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-08-01,M5-FY24,ICR,9.299305986,44.94138155,1.0,5.5,5,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-08-01,M5-FY24,Minimum Cash Cover,2360921.161,97.18720451,1.0,275000.0,5,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-08-01,M5-FY24,Minimum Liquidity Cover,4560921.161,83.47027152,1.0,1100000.0,5,24
